name,species,plot_id,dbh_cm,inv_height_m,pc_height_m,crown_area,n_points,ground_pct,z_p05,z_p50,z_p95,flag_ground,flag_dbh,flag_height,flag_crown,flag_height_mismatch
11_82,Beech,11.0,7.3,,18.73,40.29,79732,0.005,2.5200000000000955,8.280000000000086,15.680000000000064,False,False,False,False,False
11_83,Beech,11.0,26.4,26.30275559,7.77,0.32,6496,0.052,0.47750000000002046,3.7900000000000773,7.3525000000000205,False,False,False,False,True
11_84,Beech,11.0,11.5,27.44890017,11.9,24.57,40308,0.005,1.4134999999999664,5.569999999999936,10.759999999999991,False,False,False,False,True
11_85,Beech,11.0,8.6,27.70920894,10.49,12.03,15556,0.028,0.6999999999999318,6.209999999999923,9.549999999999955,False,False,False,False,True
11_86,Beech,11.0,22.0,24.68930062,19.85,55.21,70960,0.004,5.559999999999945,14.199999999999932,17.74000000000001,False,False,False,False,False
11_87,Oak,11.0,33.7,26.74321345,26.32,41.93,108095,0.005,5.330000000000041,19.99000000000001,24.040000000000077,False,False,False,False,False
11_88,Beech,11.0,19.4,,3.38,3.84,1882,0.023,0.8304999999999269,2.019999999999982,2.6894999999999394,False,False,False,False,False
11_89,Beech,11.0,7.0,26.4445357,10.56,8.9,13849,0.01,1.1200000000000045,5.639999999999986,9.25599999999998,False,False,False,False,True
11_9,Beech,11.0,15.3,,11.82,1010.57,576673,0.004,1.8899999999999864,4.2999999999999545,8.039999999999964,False,False,False,True,False
11_90,Oak,11.0,44.6,27.76285254,21.86,48.67,113071,0.003,3.2799999999999727,14.069999999999936,19.959999999999923,False,False,False,False,True
11_92,Beech,11.0,7.3,24.4603781,15.77,28.73,42946,0.009,1.6399999999999864,6.539999999999964,14.090000000000032,False,False,False,False,True
11_94,Oak,11.0,50.9,26.61389841,7.95,4.76,11480,0.043,0.5399999999999636,4.289999999999964,7.419999999999959,False,False,False,False,True
11_95,Beech,11.0,18.8,,25.64,37.02,66824,0.002,2.3615000000000133,15.209999999999923,21.709999999999923,False,False,False,False,False
11_96,Beech,11.0,13.1,,27.18,84.93,174377,0.001,8.960000000000036,16.590000000000032,24.389999999999986,False,False,False,False,False
11_97,Beech,11.0,28.6,23.53807165,21.75,53.95,94375,0.003,6.840000000000032,14.090000000000032,19.639999999999986,False,False,False,False,False
11_98,Beech,11.0,7.3,25.12242476,14.8,18.9,28845,0.004,1.8819999999999941,8.57000000000005,13.57000000000005,False,False,False,False,True
11_99,Beech,11.0,14.3,,15.27,43.66,75297,0.001,1.8799999999999955,7.889999999999986,12.75,False,False,False,False,False
12_1,Beech,12.0,12.7,28.28192952,19.54,80.42,592468,0.003,3.269999999999982,11.740000000000009,17.16999999999996,False,False,False,False,True
12_10,Douglas Fir,12.0,49.3,33.58278898,33.05,62.91,1121859,0.002,7.019999999999982,22.110000000000014,27.779999999999973,False,False,False,False,False
12_11,Silver Fir,12.0,44.9,,30.44,40.79,1048583,0.001,10.970000000000027,19.970000000000027,26.519999999999982,False,False,False,False,False
12_12,Douglas Fir,12.0,56.0,34.53942284,36.34,69.84,926316,0.002,7.159999999999968,22.17999999999995,28.629999999999995,False,False,False,False,False
12_13,Silver Fir,12.0,14.0,34.17286343,5.6,591.95,1275622,0.11,0.30999999999994543,1.0900000000000318,2.1499999999999773,False,False,False,True,True
12_14,Douglas Fir,12.0,54.1,34.84175598,49.7,43.82,601821,0.0,17.600000000000023,33.24000000000001,41.79000000000008,False,False,False,False,True
12_15,Douglas Fir,12.0,43.0,35.50729482,36.64,61.28,699516,0.002,6.159999999999968,20.649999999999977,27.059999999999945,False,False,False,False,False
12_16,Douglas Fir,12.0,55.7,38.24917726,7.46,9.51,21572,0.012,1.1000000000000227,3.580000000000041,6.420000000000073,False,False,False,False,True
12_17,Beech,12.0,14.6,29.66241138,21.98,21.76,233665,0.003,2.2200000000000273,16.010000000000105,20.3900000000001,False,False,False,False,True
12_18,Douglas Fir,12.0,33.4,,26.21,39.68,619021,0.002,4.940000000000055,19.57000000000005,23.340000000000032,False,False,False,False,False
12_19,Douglas Fir,12.0,57.9,37.88976695,38.03,60.31,1154768,0.001,7.719999999999914,20.860000000000014,30.299999999999955,False,False,False,False,False
12_2,Silver Fir,12.0,39.5,27.59036683,29.35,55.49,1092763,0.001,6.470000000000027,19.18999999999994,24.889999999999986,False,False,False,False,False
12_20,Silver Fir,12.0,41.4,32.68102654,39.71,37.7,952340,0.0,18.480000000000018,26.879999999999995,34.24000000000001,False,False,False,False,True
12_21,Silver Fir,12.0,43.0,32.69506633,32.72,42.47,977589,0.002,10.700000000000045,20.029999999999973,26.56000000000006,False,False,False,False,False
12_22,Douglas Fir,12.0,74.5,37.8969438,37.72,100.51,1425038,0.002,9.139999999999986,22.360000000000014,30.300000000000068,False,False,False,False,False
12_23,Douglas Fir,12.0,50.9,,40.1,65.21,566438,0.0,11.370000000000005,27.32000000000005,33.09000000000003,False,False,False,False,False
12_24,Douglas Fir,12.0,43.3,33.89259655,33.64,47.14,542058,0.003,6.7000000000000455,23.350000000000023,28.31000000000006,False,False,False,False,False
12_25,Douglas Fir,12.0,47.4,35.52921006,38.1,41.62,528181,0.001,11.490000000000009,26.050000000000068,31.050000000000068,False,False,False,False,False
12_26,Douglas Fir,12.0,48.4,33.08923761,32.83,46.01,719007,0.003,7.759999999999991,22.019999999999982,26.75,False,False,False,False,False
12_27,Douglas Fir,12.0,40.7,,38.44,42.55,579013,0.0,9.059999999999945,25.92999999999995,31.860000000000014,False,False,False,False,False
12_28,Douglas Fir,12.0,56.7,36.97019443,36.69,50.97,648234,0.003,7.569999999999936,23.360000000000014,30.92999999999995,False,False,False,False,False
12_29,Silver Fir,12.0,17.5,33.05561663,28.02,14.56,270403,0.008,2.42999999999995,16.66999999999996,20.75999999999999,False,False,False,False,True
12_3,Beech,12.0,45.2,28.90303049,29.4,97.18,596898,0.002,9.029999999999973,20.969999999999914,27.089999999999918,False,False,False,False,False
12_30,Douglas Fir,12.0,51.6,34.99139909,34.61,48.28,906218,0.002,9.110000000000014,21.190000000000055,28.90000000000009,False,False,False,False,False
12_32,Douglas Fir,12.0,55.1,35.93599123,38.43,41.84,716725,0.0,10.659999999999968,25.279999999999973,32.59000000000003,False,False,False,False,False
12_33,Douglas Fir,12.0,58.3,37.59950462,37.19,62.35,910124,0.002,5.639999999999986,24.019999999999982,30.5,False,False,False,False,False
12_34,Beech,12.0,40.4,35.22696913,29.5,63.52,339084,0.003,7.219999999999914,23.059999999999945,27.269999999999982,False,False,False,False,True
12_35,Beech,12.0,9.2,29.48310483,11.75,15.73,47863,0.006,1.1000000000000227,6.289999999999964,10.700000000000045,False,False,False,False,True
12_36,Beech,12.0,12.4,27.84076126,16.53,18.01,92248,0.005,2.009999999999991,8.470000000000027,15.25,False,False,False,False,True
12_37,Beech,12.0,33.1,27.12105366,11.43,28.76,38396,0.024,0.9199999999999591,7.079999999999927,9.970000000000027,False,False,False,False,True
12_38,Beech,12.0,13.1,26.8298255,17.48,30.91,74545,0.008,1.6599999999999682,10.529999999999973,16.42999999999995,False,False,False,False,True
12_39,Beech,12.0,33.1,31.10667726,31.93,41.49,238907,0.007,4.960000000000036,24.50999999999999,28.550000000000068,False,False,False,False,False
12_4,Beech,12.0,39.8,29.50004295,29.55,54.34,505283,0.004,9.470000000000027,22.800000000000068,27.370000000000005,False,False,False,False,False
12_40,Beech,12.0,57.3,30.55562113,32.1,119.83,877043,0.002,12.819999999999936,23.789999999999964,28.43999999999994,False,False,False,False,False
12_41,Beech,12.0,40.7,28.17924548,28.5,58.58,383014,0.004,6.3665000000000225,19.430000000000064,26.300000000000068,False,False,False,False,False
12_42,Beech,12.0,21.0,25.93228884,24.73,25.67,136674,0.004,4.019999999999982,17.620000000000005,22.980000000000018,False,False,False,False,False
12_43,Beech,12.0,15.6,22.49783795,22.27,20.56,136072,0.003,1.759999999999991,11.049999999999955,16.964500000000005,False,False,False,False,False
12_44,Beech,12.0,11.8,29.53627807,3.97,3.76,4963,0.073,0.34000000000003183,2.2000000000000455,3.730000000000018,False,False,False,False,True
12_45,Beech,12.0,33.1,29.35123911,11.94,11.32,37608,0.026,0.8899999999999864,7.685000000000059,10.399999999999977,False,False,False,False,True
12_46,Beech,12.0,29.3,30.23620494,30.33,36.8,200084,0.006,7.420000000000073,20.74000000000001,27.75,False,False,False,False,False
12_47,Beech,12.0,26.4,27.80034079,28.09,23.75,112836,0.005,4.610000000000014,21.850000000000023,26.480000000000018,False,False,False,False,False
12_48,Beech,12.0,13.1,,21.4,19.1,85878,0.01,1.5600000000000591,9.32000000000005,19.82000000000005,False,False,False,False,False
12_49,Beech,12.0,20.7,28.83468454,19.77,76.05,455634,0.003,3.2200000000000273,11.900000000000091,17.370000000000005,False,False,False,False,True
12_5,Beech,12.0,27.4,28.07846803,28.32,28.98,207393,0.006,5.610000000000014,22.470000000000027,26.930000000000064,False,False,False,False,False
12_50,Beech,12.0,43.9,28.81852802,9.98,7.84,33593,0.048,0.5299999999999727,5.850000000000023,9.170000000000073,False,False,False,False,True
12_51,Beech,12.0,10.2,28.90622973,6.37,4.11,10561,0.038,0.6200000000000045,2.909999999999968,5.639999999999986,False,False,False,False,True
12_52,Beech,12.0,44.9,28.12970263,28.87,126.34,512991,0.002,9.769999999999982,21.489999999999895,26.25999999999999,False,False,False,False,False
12_53,Silver Fir,12.0,43.0,31.15328056,30.96,41.95,707974,0.002,9.370000000000005,21.110000000000014,26.470000000000027,False,False,False,False,False
12_54,Silver Fir,12.0,28.6,27.93025039,27.88,28.6,602971,0.004,7.289999999999964,18.220000000000027,24.33000000000004,False,False,False,False,False
12_55,Douglas Fir,12.0,45.2,32.88861261,32.68,40.7,480889,0.003,8.690000000000055,21.769999999999982,28.33000000000004,False,False,False,False,False
12_56,Douglas Fir,12.0,52.5,32.35642458,32.22,48.82,559446,0.003,9.610000000000014,20.24000000000001,26.58000000000004,False,False,False,False,False
12_57,Douglas Fir,12.0,44.6,30.81785717,32.31,45.69,385863,0.004,7.480000000000018,22.019999999999982,26.99000000000001,False,False,False,False,False
12_58,Beech,12.0,25.5,27.86614533,26.22,63.75,302210,0.002,9.68999999999994,16.079999999999927,21.959999999999923,False,False,False,False,False
12_59,Beech,12.0,16.9,28.09980093,24.51,12.19,94901,0.005,2.4200000000000728,18.550000000000068,22.75999999999999,False,False,False,False,False
12_6,Beech,12.0,32.5,28.06689633,28.29,77.37,385594,0.004,7.569999999999936,19.41999999999996,26.59999999999991,False,False,False,False,False
12_60,Beech,12.0,22.6,28.06271119,27.89,25.93,112289,0.008,5.050000000000068,22.649999999999977,26.460000000000036,False,False,False,False,False
12_61,Beech,12.0,6.7,28.35050482,9.9,9.64,26337,0.006,1.5300000000000864,4.920000000000073,8.900000000000091,False,False,False,False,True
12_62,Beech,12.0,35.0,,29.2,40.33,201755,0.004,12.839999999999918,22.539999999999964,27.209999999999923,False,False,False,False,False
12_63,Beech,12.0,34.7,,12.56,5.25,23599,0.032,0.7699999999999818,8.240000000000009,12.170000000000073,False,False,False,False,False
12_65,Beech,12.0,12.4,28.28962455,16.93,36.64,213113,0.002,2.4360000000000617,11.720000000000027,15.150000000000091,False,False,False,False,True
12_66,Beech,12.0,13.4,27.86892621,21.92,14.84,48647,0.009,2.1629999999999674,11.360000000000014,18.870000000000005,False,False,False,False,True
12_67,Beech,12.0,8.9,27.63565409,17.48,36.21,149888,0.004,3.2099999999999227,11.719999999999914,16.069999999999936,False,False,False,False,True
12_68,Beech,12.0,10.2,27.62557405,23.48,27.7,60302,0.001,4.2000000000000455,10.300000000000068,15.290000000000077,False,False,False,False,False
12_69,Beech,12.0,40.4,29.0148714,28.8,81.57,352542,0.002,5.469999999999914,19.959999999999923,26.069999999999936,False,False,False,False,False
12_7,Beech,12.0,13.1,30.52702079,5.22,576.09,1281137,0.045,0.5199999999999818,1.7999999999999545,2.6000000000000227,False,False,False,True,True
12_70,Beech,12.0,8.3,28.54670584,2.27,1.55,2690,0.305,0.13999999999998636,0.7799999999999727,1.919999999999959,True,False,False,False,True
12_71,Beech,12.0,34.1,28.13997691,11.68,0.42,13546,0.044,0.5599999999999454,5.819999999999936,10.959999999999923,False,False,False,False,True
12_72,Beech,12.0,10.2,29.68047527,12.8,11.61,34064,0.011,1.1800000000000637,6.759999999999991,11.470000000000027,False,False,False,False,True
12_73,Beech,12.0,48.1,28.79866996,29.66,71.12,391019,0.003,9.840000000000032,22.58000000000004,27.56000000000006,False,False,False,False,False
12_74,Beech,12.0,40.4,30.21203747,30.35,63.02,417253,0.002,11.019999999999982,22.289999999999964,27.659999999999968,False,False,False,False,False
12_75,Silver Fir,12.0,23.9,32.07975739,16.43,10.5,68616,0.007,1.7300000000000182,8.180000000000064,13.680000000000064,False,False,False,False,True
12_76,Douglas Fir,12.0,54.1,33.0675351,33.04,66.84,536092,0.002,7.889999999999986,20.789999999999964,28.399999999999977,False,False,False,False,False
12_77,Douglas Fir,12.0,51.9,34.23479179,34.31,62.66,719683,0.002,12.200000000000045,20.5,28.40000000000009,False,False,False,False,False
12_78,Douglas Fir,12.0,55.7,33.86161877,34.94,67.4,662367,0.002,7.529999999999973,21.25,29.339999999999918,False,False,False,False,False
12_8,Beech,12.0,8.6,28.29667611,11.32,17.43,35156,0.006,1.1200000000000045,4.169999999999959,6.2299999999999045,False,False,False,False,True
12_9,Beech,12.0,52.2,28.40909131,28.7,134.52,950540,0.002,8.909999999999968,21.75,26.730000000000018,False,False,False,False,False
13_1,Beech,13.0,48.7,26.31696208,36.22,131.28,1007079,0.0,19.479999999999905,31.16999999999996,34.469999999999914,False,False,False,False,True
13_10,Beech,13.0,19.1,27.35209175,30.4,70.49,371580,0.001,12.450000000000045,24.56000000000006,28.190000000000055,False,False,False,False,False
13_100,Beech,13.0,4.8,27.4112416,9.86,13.71,26468,0.012,1.1800000000000637,4.220000000000027,9.210000000000036,False,False,False,False,True
13_101,Beech,13.0,13.1,,6.65,297.68,710438,0.166,0.32000000000005,0.9400000000000546,3.740000000000009,False,False,False,True,False
13_102,Larch,13.0,55.7,,32.79,58.11,875519,0.002,11.769999999999982,25.220000000000027,29.49000000000001,False,False,False,False,False
13_103,Beech,13.0,12.7,30.7064173,3.46,0.64,3314,0.288,0.13999999999998636,1.0399999999999636,3.159999999999968,False,False,False,False,True
13_104,Beech,13.0,25.1,27.97602571,17.63,47.75,154363,0.003,5.0499999999999545,10.470000000000027,15.659999999999968,False,False,False,False,True
13_105,Beech,13.0,5.4,,6.61,9.57,22370,0.027,0.7200000000000273,3.3999999999999773,5.940000000000055,False,False,False,False,False
13_106,Beech,13.0,33.1,27.97597841,28.25,48.74,492455,0.003,10.519999999999982,23.680000000000064,27.08000000000004,False,False,False,False,False
13_107,Beech,13.0,10.2,28.24263773,10.6,20.28,49619,0.01,1.4800000000000182,4.990000000000009,9.639999999999986,False,False,False,False,True
13_108,Beech,13.0,40.7,28.26907669,28.17,59.6,431475,0.004,8.039999999999964,24.120000000000005,26.840000000000032,False,False,False,False,False
13_109,Beech,13.0,9.2,27.15274964,6.31,34.32,183795,0.245,0.21000000000003638,0.6600000000000819,3.6200000000000045,False,False,False,False,True
13_11,Beech,13.0,18.1,27.87993756,26.73,65.14,161712,0.004,2.42999999999995,10.220000000000027,17.789999999999964,False,False,False,False,False
13_110,Beech,13.0,18.1,29.12429087,26.97,32.11,98426,0.008,1.7300000000000182,13.700000000000045,24.920000000000073,False,False,False,False,False
13_111,Beech,13.0,13.7,,2.62,201.92,332379,0.188,0.2799999999999727,0.9199999999999591,1.3199999999999363,False,False,False,True,False
13_112,Beech,13.0,44.6,29.18796623,29.99,67.16,581231,0.003,11.57000000000005,23.75999999999999,27.57000000000005,False,False,False,False,False
13_113,Beech,13.0,30.7,28.92223895,28.95,44.45,340403,0.004,7.909999999999968,23.110000000000014,27.059999999999945,False,False,False,False,False
13_114,Beech,13.0,45.5,29.44772474,31.08,55.73,455556,0.003,8.509999999999991,23.149999999999977,28.279999999999973,False,False,False,False,False
13_115,Beech,13.0,36.9,29.71446393,29.86,48.96,485041,0.003,6.839999999999918,24.41999999999996,27.91999999999996,False,False,False,False,False
13_116,Beech,13.0,31.8,28.1663453,28.38,43.99,430144,0.003,11.480000000000018,23.41999999999996,26.99000000000001,False,False,False,False,False
13_117,Beech,13.0,42.3,30.1640723,12.82,29.73,66709,0.003,1.8400000000000318,7.900000000000091,11.879999999999995,False,False,False,False,True
13_118,Beech,13.0,13.1,29.9490102,9.5,12.67,27814,0.021,1.0200000000000955,4.720000000000027,7.660000000000082,False,False,False,False,True
13_119,Beech,13.0,19.1,28.50541915,3.5,1.33,4948,0.124,0.15999999999996817,1.7200000000000273,3.159999999999968,False,False,False,False,True
13_12,Beech,13.0,52.2,,28.75,103.97,716811,0.003,8.299999999999955,21.269999999999982,26.579999999999927,False,False,False,False,False
13_120,Beech,13.0,18.5,25.47176543,22.89,17.1,136019,0.007,5.289999999999964,15.830000000000041,21.620000000000005,False,False,False,False,False
13_13,Beech,13.0,7.6,,3.57,4.12,8576,0.143,0.3000000000000682,1.240000000000009,2.9025000000000034,False,False,False,False,False
13_14,Beech,13.0,16.9,,10.84,15.51,43214,0.023,1.3600000000000136,4.980000000000018,9.120000000000005,False,False,False,False,False
13_15,Beech,13.0,39.2,31.8231088,8.95,0.18,19653,0.072,0.37000000000000455,4.110000000000014,8.289999999999964,False,False,False,False,True
13_16,Beech,13.0,15.9,,23.25,49.83,364713,0.002,5.919999999999959,17.139999999999986,20.629999999999995,False,False,False,False,False
13_17,Beech,13.0,13.1,30.25372442,27.74,20.89,92744,0.005,2.759999999999991,11.569999999999936,18.159999999999968,False,False,False,False,False
13_18,Beech,13.0,39.5,29.52102658,30.39,53.34,473299,0.003,11.309999999999945,26.069999999999936,28.67999999999995,False,False,False,False,False
13_19,Beech,13.0,10.8,28.8211524,15.08,15.64,82076,0.006,1.82000000000005,6.210000000000036,14.0,False,False,False,False,True
13_2,Silver Fir,13.0,6.0,,4.16,5.21,53478,0.004,1.2699999999999818,2.2799999999999727,3.6800000000000637,False,False,False,False,False
13_21,Beech,13.0,9.5,29.49434664,20.9,16.18,62967,0.005,1.7300000000000182,7.780000000000086,14.25,False,False,False,False,True
